Generation,Best,Average,Worst,Standard deviation
1136.0,13547.61741412593,17388.04090356659,18140.8950436791,3726.1326764988016
1137.0,13547.606254827313,14326.283780780137,21066.068882300242,1405.1543109920376
1138.0,13547.61741412593,14457.940541303391,23885.027616811298,1569.17304237584
1139.0,13547.61741412593,18305.742110101342,18172.5341754236,4887.25609465113
1140.0,13547.61741412593,14275.53791750064,21442.71468055319,1350.7901171237224
1141.0,13547.61741412593,14431.530781651829,22242.388540346306,1520.8180325416747
1142.0,13541.610886655302,18495.1039690205,18105.961606234814,5032.642546449218
1143.0,13541.610886655302,14458.70666831268,21897.287420530345,1499.6019351482093
1144.0,13536.711951919659,14446.887639190205,21693.126628829406,1487.8608121347083
1145.0,13536.711951919659,14534.93424213621,21540.419478694967,1618.1173735744467
1146.0,13536.711951919659,14482.973727033324,23756.96179191007,1618.309561219884
1147.0,13536.711951919659,14383.285974430266,21781.6746880488,1491.706282732193
1148.0,13507.467721706782,17488.515702932295,18117.527589633304,3887.718215533523
1149.0,13507.467721706782,14489.324411535059,21766.172521470988,1585.1594112463356
1150.0,13507.467721706782,14261.90915024209,25050.630487729868,1436.9294830361875
1151.0,13507.467721706782,14437.268299775063,25050.630487729868,1556.9593066772754
1152.0,13507.467721706782,17717.436600154546,18111.63465984849,4164.435171519729
1153.0,13507.467721706782,14333.563195055698,20905.197588581796,1412.68719757699
1154.0,13507.467721706782,18892.260019846453,18105.377792637555,5603.311410919452
1155.0,13507.467721706782,14209.533768031071,21609.169752892936,1337.2680536204891
1156.0,13507.453721706783,14413.698668465106,21849.97447848977,1560.2653632423667
1157.0,13505.989900978218,18237.34987511408,18114.66743330515,4757.860747738652
1158.0,13505.989900978218,14418.69328862989,22275.98685054965,1546.4990834679577
1159.0,13505.989900978218,14383.37388015977,23727.641230452464,1528.7072914927203
1160.0,13505.989900978218,14449.050088266747,23010.614493893896,1599.186557616228
1161.0,13505.989900978218,14456.88273314161,24566.0238164001,1590.0646237457115
1162.0,13505.975900978216,14382.295537971238,21267.43701950556,1491.9838225096787
1163.0,13502.587023985425,14410.035192513105,24567.92632482174,1522.9125210249597
1164.0,13502.587023985425,14520.143998990467,22961.871512960075,1663.6768840319542
1165.0,13495.671723204507,14456.59323557787,26114.886003816573,1610.265707083393
1166.0,13495.657723204507,14509.974208802365,22862.724151099967,1622.7707447502796
1167.0,13495.657723204507,14524.454605785755,22903.908399335647,1652.855136023365
1168.0,13495.657723204507,14236.380117110662,20422.367394145353,1364.0361960506157
1169.0,13495.657723204507,14374.621123064257,21808.383600531415,1504.3025567406598
1170.0,13495.657723204507,18042.963815919917,18083.35482346185,4603.893958789474
1171.0,13495.657723204507,14285.883843106374,22036.67610731483,1412.1898023245024
1172.0,13494.338845199263,14417.477722012381,22188.13554708026,1531.1236506729879
1173.0,13494.338845199263,14300.768535010518,21382.91257461287,1393.3339073535224
1174.0,13494.338845199263,14352.867643201125,22255.374563821417,1477.2451162667778
1175.0,13494.338845199263,14321.892460946423,24726.81892055959,1482.5417703309333
1176.0,13494.338845199263,14283.10641451656,24726.81892055959,1436.2834101646695
1177.0,13494.338845199263,14252.908330068394,22885.69819453003,1380.7810309895829
1178.0,13494.324845199264,14236.374637770385,22041.1095104127,1371.2231511240202
1179.0,13491.434341205108,14189.718294649927,20515.85687354891,1319.65460346127
1180.0,13491.434341205108,14412.075454070418,22011.651534785575,1502.9198477105006
1181.0,13491.420341205105,14441.478506469019,22585.91433867038,1561.103691498293
1182.0,13491.420341205105,14316.791831179962,21998.87127658468,1461.2026462034303
1183.0,13489.963047083906,14316.468480660378,21243.17081443764,1425.2396116843972
1184.0,13489.518586720713,14327.758578319055,21919.080642628498,1440.9948677859954
1185.0,13489.518586720713,14420.012044841953,22186.001861917364,1592.9969417117275
1186.0,13489.518586720713,14519.177222431326,23527.216321641812,1692.7465393961318
1187.0,13488.047292599511,14454.364764802942,24042.596145060088,1614.358832500675
1188.0,13485.998814990924,14370.9981860223,23056.461862044212,1522.5421651346824
1189.0,13484.08306050653,14428.251739180132,22643.22115367544,1563.829663305689
1190.0,13484.08306050653,14468.287235704045,24552.903505169175,1681.9909439708588
1191.0,13484.061993629259,14471.38070541154,23348.19804639824,1647.0418356398054
1192.0,13484.061993629259,14393.400695033693,25685.90146690476,1557.9565972274017
1193.0,13484.061993629259,14967.416571083433,18078.67413180616,1567.8732013517163
1194.0,13480.668005095087,14468.905094419002,21486.218539721973,1589.1348031813575
1195.0,13480.668005095087,14522.7046430571,22632.705912388024,1654.7807746714636
1196.0,13480.668005095087,14452.606816777923,24074.16071523413,1640.4490989676215
1197.0,13480.668005095087,14457.823158445297,23634.91651482835,1611.3121285795585
1198.0,13480.668005095087,14209.38879906901,21225.93459135775,1348.7520348983678
1199.0,13480.668005095087,17920.783109474945,18059.35671746405,4499.035990637242
1200.0,13480.668005095087,14240.783479586884,21410.61276699837,1365.0572622284926
1201.0,13480.668005095087,14402.486633057611,22159.219760583655,1547.3402675230661
1202.0,13480.668005095087,17916.25503965962,18106.941998802686,4438.849357267333
1203.0,13480.668005095087,14200.712851636756,20963.04496923712,1355.3612020298908
1204.0,13480.668005095087,14433.538840569685,22150.610519664777,1545.5938700349814
1205.0,13480.668005095087,17672.239640388823,18110.912709225733,4208.240088978268
1206.0,13480.668005095087,14302.883949270896,21686.138568033344,1431.4573039522704
1207.0,13480.668005095087,18617.895871539375,18043.921522261975,5309.325312105931
1208.0,13480.668005095087,14254.541759364058,21054.26161690311,1399.1666868231828
1209.0,13480.668005095087,14429.600419086337,22741.973949116036,1546.1200298609824
1210.0,13480.668005095087,17878.83353875581,18072.461884661534,4435.9015614865975
1211.0,13480.668005095087,14209.205179904358,21919.426587017682,1369.293106884547
1212.0,13480.668005095087,14359.133193893922,23691.492873401956,1528.1321078380536
1213.0,13480.668005095087,18256.270593545996,18040.181185502348,4825.056662030231
1214.0,13480.668005095078,14198.059501732232,19812.748945668995,1359.6444599834542
1215.0,13480.668005095078,14396.503287766722,21853.115288090252,1513.4039901596504
1216.0,13480.668005095078,17983.180548499164,18061.515054251664,4513.9943685646695
1217.0,13480.668005095087,14252.71061371576,21557.589574321493,1364.1986158694551
1218.0,13480.668005095087,14388.881902580973,21789.76798752183,1548.026077609741
1219.0,13480.668005095087,18118.981257290256,18087.859625510522,4671.393970057734
1220.0,13480.668005095087,14245.247215603727,21186.614398163292,1347.0989199074677
1221.0,13480.668005095087,14409.992206814031,21489.42498466205,1518.8253408820894
1222.0,13480.668005095087,17828.02376426087,18048.543633942958,4350.81260131509
1223.0,13480.668005095087,14291.642768606627,20941.7987483576,1414.0230104466416
1224.0,13480.668005095087,14423.72755579509,21965.58945743557,1530.7130241394614
1225.0,13480.668005095087,17338.841852803216,18060.746049742396,3815.273747571597
1226.0,13480.668005095087,14153.734139143484,22149.746472784405,1335.4007467023407
1227.0,13480.668005095087,14402.40934390918,21106.66603768595,1536.5418576574134
1228.0,13480.668005095087,18275.317969321404,18076.825496233418,4885.736273773266
1229.0,13480.668005095087,14235.72726722275,22241.396154307353,1369.64314558151
1230.0,13480.668005095087,14438.36077673489,21699.525924666,1559.4565299949375
1231.0,13480.668005095087,17736.277036022846,18065.00053618385,4215.715864918977
1232.0,13473.72470431417,14229.35506441633,21600.195783578325,1385.7021869915325
1233.0,13473.72470431417,14386.128847943788,21792.27252110726,1525.7413104238283
1234.0,13473.72470431417,14379.999999960992,23066.256706117943,1596.9599890526977
1235.0,13473.72470431417,15230.879672518653,18060.181845149345,1738.093108882714
1236.0,13473.72470431417,14271.509991816309,21994.396355071447,1447.1481647708724
1237.0,13473.72470431417,18929.454066900307,18079.268328010497,5665.26071343499
1238.0,13473.72470431417,14316.415217319965,21656.685320781886,1425.7932987299641
1239.0,13473.72470431417,18494.595289480796,18089.054612018517,5160.989202431696
1240.0,13473.72470431417,14203.748285439153,22287.1958000816,1350.4109797441884
1241.0,13473.72470431417,14434.194557785777,25038.960551777476,1564.6858430327134
1242.0,13473.72470431416,17458.862920733725,18082.08369151022,3942.8505698939475
1243.0,13473.72470431416,14296.964611330846,21389.83706237675,1444.3460029255898
1244.0,13473.72470431416,14385.577926383776,21451.144981297475,1547.1740427917227
1245.0,13473.72470431417,18233.501204379125,20127.229625945,4827.505271469292
1246.0,13473.72470431417,14263.721367592467,22016.775439509205,1382.428639493611
1247.0,13473.72470431417,14349.38690885299,21023.58100455872,1498.3496246196062
1248.0,13473.72470431417,18555.31802895011,18029.311073993005,5201.027465320212
1249.0,13473.72470431417,14278.895892018003,21435.509004040367,1403.0083339171904
1250.0,13473.72470431417,18716.95828420023,18065.634026632113,5458.475625238177
1251.0,13473.72470431417,14180.257226840538,19984.730705218157,1306.140115125901
1252.0,13473.72470431417,14434.164807012738,22058.324074582553,1592.7249015095283
1253.0,13472.250338838438,17841.453877663127,18042.08772980838,4354.224498662754
1254.0,13472.250338838438,14357.909414370422,21349.608781813236,1503.5503198428712
1255.0,13468.849232219904,14449.603317023282,24571.121115055088,1606.0184874763106
1256.0,13468.849232219904,14502.691345400464,23422.975615230345,1691.1622915416376
1257.0,13468.849232219904,14463.288220678682,27165.13364529449,1632.3939732970548
1258.0,13465.950836476883,14289.432383310279,27165.13364529449,1458.0452634716628
1259.0,13461.075364382616,14376.962411737337,21363.93287449517,1491.1477408857902
1260.0,13461.075364382616,14464.33038744327,24017.029484425293,1659.538531851566
1261.0,13454.153128981246,14357.748732087257,21608.181356914356,1533.6265916678537
1262.0,13442.705977815936,14485.126479514356,22667.800085633586,1645.4616878319273
1263.0,13442.705977815936,14463.571120842313,23187.74140141526,1655.8492659880014
1264.0,13442.64382326276,14252.414209418659,21305.278642170066,1436.4296891379024
1265.0,13435.784036117386,17602.519682996317,17963.802375015068,4149.190743686689
1266.0,13435.771113164325,14353.957616633425,21672.17340350421,1524.7209892229369
1267.0,13431.186125469607,14241.508942256123,22722.80648329392,1468.9900842247857
1268.0,13431.186125469607,14301.130867145383,24427.37906105168,1501.1643940086133
1269.0,13431.173202516542,14405.908006691052,21288.898653399396,1566.930069902677
1270.0,13431.173202516542,14376.96343798395,22297.997425018686,1559.920875384682
1271.0,13431.173202516542,14106.668894323871,18320.285915766144,1282.1450834063837
1272.0,13431.173202516542,14309.155653343094,21880.74924844592,1500.494208106243
1273.0,13431.173202516542,18147.57099708049,18060.758649610347,4805.033472077943
1274.0,13431.173202516542,14172.084248255775,21446.36659789503,1408.376633536857
1275.0,13431.173202516542,14315.232834850574,21747.21974352411,1528.9543870237376
1276.0,13431.173202516542,18046.56218421459,18029.16494222635,4686.112258077258
1277.0,13431.173202516542,14218.895374807782,20597.90767759648,1372.6299397345117
1278.0,13431.173202516542,18498.330536215755,18036.81109704326,5216.593996479093
1279.0,13431.173202516542,14217.888846251997,21374.92235122017,1407.8002490092235
1280.0,13431.173202516542,14392.587343316452,22166.64425337581,1585.098888073312
1281.0,13431.173202516542,17404.979532350233,18040.977224966526,3930.374394995296
1282.0,13431.173202516542,14185.466681795051,21707.17159670744,1391.0787110562842
1283.0,13431.173202516542,14431.232429407026,22816.78523186288,1637.5112056066714
1284.0,13431.173202516542,17657.354180588525,18053.469065478268,4216.4112354167655
1285.0,13420.848749781757,14123.123960616442,21900.423297121095,1324.8244355255658
1286.0,13420.848749781757,14320.717252107914,23850.26650972051,1522.661444104654
1287.0,13420.848749781757,14329.981401989078,21925.995087748066,1533.3107445825929
1288.0,13420.848749781757,16693.24271404789,17992.259769871278,3143.471681274619
1289.0,13420.848749781757,14165.072988154052,21419.055943626845,1352.6213122581185
1290.0,13420.848749781757,14421.66868389159,22151.55486921379,1630.352813101556
1291.0,13420.848749781757,16880.390791343805,18012.117626688014,3362.5865835113195
1292.0,13420.848749781757,14174.593772094928,20965.842911229316,1378.7667432041014
1293.0,13420.848749781757,14413.149591644018,22227.227541127024,1636.7304539334316
1294.0,13420.848749781757,17429.00528712651,18020.966909106915,3932.1478188621963
1295.0,13420.848749781757,14278.951497120232,21745.048505898558,1485.1848540626347
1296.0,13420.848749781757,18346.408484262778,18071.793007256994,5090.363751370904
1297.0,13420.848749781757,14184.285042462086,21539.999968358767,1397.8066291762768
1298.0,13420.848749781757,14326.071011158745,21539.999968358767,1523.2445071972095
1299.0,13405.61084994348,18042.50232968263,17992.89573605133,4703.9776110031935
1300.0,13405.61084994348,14298.239904818905,21841.945053424024,1507.3860439450493
1301.0,13405.61084994348,14128.441731021578,19818.236044647405,1314.5729071860237
1302.0,13405.61084994348,14363.806491864085,21820.23987039653,1569.4731455943638
1303.0,13405.61084994348,17700.755576800562,18033.15957718531,4296.2271532480145
1304.0,13377.063086202577,14128.234763205515,20718.194233610295,1356.6871722111962
1305.0,13377.063086202577,14305.352892194509,21429.18227437031,1520.5860713388734
1306.0,13377.0313774488,14157.719185713828,21662.750348923808,1392.191395662869
1307.0,13377.0313774488,18267.38370058338,17973.017553668476,5024.0645438718375
1308.0,13377.0313774488,14159.014513103857,20426.753939233407,1375.7151954939623
1309.0,13377.0313774488,18303.38594123175,17973.017553668476,4969.6249399645585
1310.0,13377.0313774488,14219.122028412121,21582.52954226418,1446.1262817454256
1311.0,13377.0313774488,18146.8953153527,18003.35697997381,4875.352823100702
1312.0,13377.0313774488,14211.346336548402,21371.181072230975,1455.1533994300046
1313.0,13377.0313774488,18151.5698891803,17976.39046731867,4804.791287184623
1314.0,13377.0313774488,14220.810683613563,22129.18689982177,1472.2286434044931
1315.0,13370.140850801208,18101.845930589705,17954.775436278454,4824.730346094468
1316.0,13370.140850801208,14267.887668080037,22081.229179269256,1515.3844323785074
1317.0,13370.140850801208,14184.561256852594,21358.193727015576,1433.676796101404
1318.0,13370.140850801208,18519.275417467277,17942.04913419373,5341.527737657156
1319.0,13370.140850801208,14082.694985038364,20994.882170285702,1313.3601802733822
1320.0,13370.140850801208,14277.177801884412,21039.999741527477,1517.9421244144514
1321.0,13370.140850801208,18219.069967440795,17979.940628657983,4916.956304960179
1322.0,13370.128558296843,14154.927916315186,20876.91802008942,1378.2284041377634
1323.0,13370.128558296843,18503.743088187704,17959.944406434115,5386.34392690268
1324.0,13370.119783923938,14065.00128791847,19730.304939316775,1315.6453169198844
1325.0,13370.119783923938,14272.257037480613,21657.167096833542,1559.3644272260549
1326.0,13370.119783923938,17859.873200724232,17921.289905428792,4589.373630580339
1327.0,13370.119783923938,14147.657765288597,20865.73454036363,1395.191669598193
1328.0,13370.119783923938,14353.144079985437,24574.157467146535,1631.6845251324737
1329.0,13370.119783923938,17489.354502380338,17976.271275949308,4079.9200139083496
1330.0,13370.119783923938,14142.080361913067,21574.597595471438,1400.450487842368
1331.0,13370.119783923938,14367.051614858421,22814.160030790008,1607.0242033545717
1332.0,13370.119783923938,16977.659688877775,17950.326966642344,3525.429865912734
1333.0,13370.119783923938,14143.538047497808,21688.55500095005,1411.7304396056516
1334.0,13370.119783923938,18501.38981130169,17992.423790809873,5321.893373023667
1335.0,13370.119783923938,14139.496604072569,21747.234345210978,1394.4761236441825
1336.0,13370.119783923938,14337.656611339109,21878.856793646162,1619.1516076305948
1337.0,13370.128558296843,17299.485335352787,17937.292492054148,3839.4506027615953
1338.0,13370.128558296843,14152.012891116961,21677.834613665997,1432.2984185419887
1339.0,13370.128558296843,14393.18947741893,24353.380427419193,1659.2710538259448
1340.0,13370.128558296843,17177.993642270554,17899.88793139883,3717.306429551824
1341.0,13370.128558296843,14145.87699253101,21365.978621451504,1412.7246247684916
1342.0,13370.128558296843,14393.750633473928,24122.685654433626,1638.7235784356694
1343.0,13370.128558296843,16879.719670752726,17988.092358884634,3368.1740477468134
1344.0,13370.128558296843,14192.378554659575,21721.63492693535,1495.4898869628307
1345.0,13370.128558296843,18681.491395018584,17982.895495058496,5489.585425412503
1346.0,13370.128558296843,14139.36208141755,21140.992508440453,1411.3671642266436
1347.0,13370.128558296843,14257.600921973475,23935.365331233552,1506.9058010724423
1348.0,13370.128558296843,17768.19847394467,17950.979832678902,4403.380434243589
1349.0,13365.917935771004,14159.437041660936,21205.115635822607,1414.1710299517788
1350.0,13365.917935771004,14318.468746119417,22811.354417184513,1561.8907943359159
1351.0,13320.976519390884,14419.31727389262,24670.959679200998,1657.7781639604118
1352.0,13320.976519390884,14383.165668867208,24670.959679200998,1717.4435300023304
1353.0,13320.976519390884,14044.702270205997,23376.76215544967,1361.1488439741304
1354.0,13320.976519390884,14240.953205123185,21354.104203956296,1539.9869580040329
1355.0,13315.195821576117,17662.116370754928,17961.196777656412,4397.369430637937
1356.0,13315.195821576117,14142.11980142592,21832.76716705144,1429.0646155158408
1357.0,13315.195821576117,14202.576141007521,21599.77888735156,1495.3027453898787
1358.0,13315.195821576117,15887.55918707532,17916.660410615506,2441.2840294295347
1359.0,13315.195821576117,14109.592273270275,20832.08352229163,1425.5045564461345
1360.0,13304.343843509376,14219.988380170957,22194.411706941224,1535.1823806101995
1361.0,13304.343843509376,14342.466357456324,24311.501232253075,1664.9777690829462
1362.0,13302.872549388174,14279.832297819781,28015.528156406057,1619.868438454641
1363.0,13302.872549388174,14126.209069641824,22353.086448723,1468.4106472589388
1364.0,13302.872549388174,14313.88803418997,23244.32168368971,1617.5313636121807
1365.0,13302.872549388174,14389.945922586334,24765.28628830087,1747.7306671530491
1366.0,13302.872549388174,14285.305771398564,25295.568742435345,1625.0842167343312
1367.0,13302.872549388174,14166.122979673113,22106.478586623845,1471.8219464803199
1368.0,13302.872549388174,14104.492358729447,22262.989504257937,1412.8382624706333
1369.0,13302.872549388174,14084.163425874296,20710.849908756303,1383.4370185278178
1370.0,13302.858549388175,14001.073860569415,18628.35651547726,1313.1753801378209
1371.0,13299.950344229104,14031.164763186554,17922.949277309526,1324.1281159921043
1372.0,13299.950344229104,14297.304970291972,21252.25553833961,1598.6983038656442
1373.0,13299.950344229104,14272.402206239041,22831.432372200434,1651.8371817919342
1374.0,13286.682940250897,14192.202433005525,24746.408578807226,1536.9333021456287
1375.0,13286.682940250897,14263.997199633437,24521.79181252968,1627.5904927646027
1376.0,13286.668940250895,14167.091999861892,24053.31839853138,1538.0303315684998
1377.0,13286.668940250895,16842.982510931586,17897.745417968967,3488.870237480914
1378.0,13286.668940250895,14015.096506918184,22023.69194919757,1391.1867991863396
1379.0,13286.668940250895,14215.240975127483,21397.532670319386,1543.7737354272049
1380.0,13286.668940250895,17391.37861473423,17878.50854043531,4099.325344835904
1381.0,13286.668940250895,14046.432381651199,20272.88037758942,1388.1960673733743
1382.0,13275.514618093455,14185.524727721368,20719.1484086067,1514.1478808106647
1383.0,13275.514618093455,14266.930407537016,21778.94602260482,1645.8519121417578
1384.0,13275.514618093455,14112.44753590288,21778.94602260482,1485.992103214605
1385.0,13275.514618093455,14224.764014274131,21510.221661313633,1579.6720937931157
1386.0,13275.514618093455,17456.619332284456,17894.86134183163,4164.208356651618
1387.0,13273.413406838523,14088.362838492421,20180.32353376878,1411.0974743318843
1388.0,13273.413406838523,14306.964737241715,21526.05969638784,1587.5041417355733
1389.0,13270.626853509804,14312.594319970958,21609.597629049887,1662.4268496078696
1390.0,13268.525642254868,14292.070524761031,23196.333140132592,1663.3387053781084
1391.0,13268.525642254868,14284.563742602864,24995.142376313117,1692.2109089356395
1392.0,13268.525642254868,14320.313146701104,23785.275054034428,1734.0894406263048
1393.0,13268.525642254868,14031.11887317346,22209.54573801262,1410.4239525028947
1394.0,13268.525641656464,15893.627833212584,17875.697081499275,2461.2335953246547
1395.0,13268.525641656464,14140.190700116134,21022.111088093683,1517.0694061458848
1396.0,13268.525641656464,18117.714134553655,17890.092354265493,4936.81513698072
1397.0,13268.508574180736,14080.83702539769,21597.436588407152,1399.8774885301893
1398.0,13268.508574180736,18003.57525649027,17867.892768162827,4828.337873488704
1399.0,13268.508574180736,14030.97168611266,20589.700173923018,1374.9976658237074
1400.0,13268.508574180736,14177.526177170974,22069.30833504256,1524.1990940890344
1401.0,13265.124294339066,16998.626487975067,17831.791585518942,3644.8687903435816
1402.0,13263.090116040685,14176.741014760439,21382.27390846089,1537.4310386769976
1403.0,13263.090116040685,14229.258125849237,22914.46008476561,1593.7924121526808
1404.0,13263.073047966553,14328.49051337373,26484.517518866414,1725.9033259477396
1405.0,13263.073047966553,14308.692611469454,26762.421377441955,1716.8269882673387
1406.0,13263.073047966553,14081.3494848694,22207.885660863096,1433.3236655069873
1407.0,13263.073047966553,14078.467998447195,21984.52218825873,1432.2494005371773
1408.0,13263.073047966553,15869.930080649845,17841.003665702745,2480.9159993947023
1409.0,13263.073047966553,14120.860720668092,21313.511648303596,1466.7375756727633
1410.0,13263.073047966553,17965.940435420576,18416.37768152715,4783.45000270758
1411.0,13263.073047966553,14026.48998259522,21037.951584838513,1380.7154681356826
1412.0,13263.073047966553,14175.364183892774,21955.053431691325,1554.7138935776943
1413.0,13263.073047966553,17411.83744307826,17873.47240045933,4125.970212499379
1414.0,13263.073047966553,14073.267430661597,21799.959936970343,1442.5701077078172
1415.0,13263.073047966553,18414.55346487362,17867.262192112066,5340.311080419003
1416.0,13263.073047966553,14076.799069256323,20798.71568364909,1397.88582237111
1417.0,13263.073047966553,17988.20773191416,17807.891475842727,4805.424028795285
1418.0,13263.073047966553,14091.386206822577,21441.327311779278,1430.9861120811577
1419.0,13263.073047966553,18170.825251630977,17856.924298246202,5058.726131388927
1420.0,13263.073047966553,14047.284011451206,20266.260612863553,1389.9583122685788
1421.0,13263.073047966553,18335.420635658404,17859.253780101048,5258.341079842219
1422.0,13263.073047966553,13956.656061705033,21636.712727372033,1321.1400202755378
1423.0,13263.073047966553,14118.888247549348,21639.73292090831,1473.8669960915192
1424.0,13263.073047966553,18025.799379223718,17876.86144755793,4851.444470084452
1425.0,13263.073047966553,14037.740402082049,21698.38857488602,1392.8988952259206
1426.0,13263.073047966553,18573.5321773753,17878.950041171614,5502.724189335522
1427.0,13263.073047966553,14023.277835173041,21151.5355049188,1356.481514825021
1428.0,13263.073047966553,18475.726736189732,17883.196246936066,5463.14704870852
1429.0,13263.073047966553,13990.623451013016,20755.20199620435,1346.7095689467233
1430.0,13263.073047966553,14150.663458347048,23128.254325472357,1531.843648540754
1431.0,13263.073047966553,18087.542219706,17857.646880134234,4920.964326304715
1432.0,13263.073047966553,14053.433539543212,21701.923875854358,1433.0304185565378
1433.0,13263.073047966553,14201.707677688484,21828.088060988724,1524.2112259553949
1434.0,13263.073047966553,16866.8519541485,17829.29786474882,3498.915985698103
1435.0,13263.073047966553,14035.919814015057,21515.528168944635,1401.0264571224775
1436.0,13263.073047966553,18477.343802101812,17887.982266207327,5409.579692826531
1437.0,13263.073047966553,14003.863791871274,21289.6656067043,1398.2882319222906
1438.0,13263.073047966553,14209.688106270805,21979.49677323988,1580.26420282493
1439.0,13263.073047966553,17334.32334711946,17799.279058588254,4046.198853905281
1440.0,13263.073047966553,14028.917333083682,21129.722953560897,1377.80084120455
1441.0,13263.073047966553,18319.159787422297,17861.781553197863,5230.279114027327
1442.0,13263.073047966553,14046.988203604707,21494.299896202916,1408.4669677502543
1443.0,13263.073047966553,18210.896046368845,17895.40696273015,5089.195095521354
1444.0,13263.073047966553,14042.13642520714,21597.191881264866,1422.4891431353594
1445.0,13261.853206703321,18663.304700842724,17895.3269133133,5645.842967872417
1446.0,13243.197553525706,14132.767285716605,21255.424048368986,1493.6588978795264
1447.0,13243.197553525706,14198.041993399547,23527.628277267555,1612.656497041061
1448.0,13243.197553525706,14049.083490586798,21789.049282776075,1423.2020174842428
1449.0,13243.197553525706,18349.602722677006,17843.3064745264,5284.838836513372
1450.0,13243.197553525706,14006.014331968447,21097.665208924816,1377.358133260754
1451.0,13243.197553525706,14151.842628385142,24062.605078133573,1571.1341321323193
1452.0,13243.197553525706,18158.463814656356,17842.586631330618,5030.012181899153
1453.0,13243.197553525706,14028.191562973583,21777.710660296383,1400.6839487620248
1454.0,13243.197553525706,14170.228791849024,21400.21601973968,1576.7229022112729
1455.0,13243.197553525706,17914.692813151505,17818.6098323256,4727.706452834955
1456.0,13243.197553525706,14030.371428096641,20763.870801309487,1396.4246649690535
1457.0,13243.197553525706,14214.436964052677,21767.35907994007,1560.630140497378
1458.0,13243.197553525706,17312.635297337387,17843.409998135052,4044.1350276905555
1459.0,13243.190620402978,13996.875949226845,21039.269745210426,1387.57189946257
1460.0,13243.197553525706,14227.025805422467,21616.318396977815,1593.4194960764014
1461.0,13243.197553525706,17275.950395954256,17832.971607898595,3986.800636738504
1462.0,13243.197553525706,14049.199865891183,20190.740496230035,1390.114147586323
1463.0,13243.176486648435,14197.057820587863,22227.84425095295,1550.9612262508467
1464.0,13243.176486648435,17342.715107158834,17782.960224896466,4100.755256447245
1465.0,13243.176486648435,14090.377581721714,20647.586395728234,1452.65325965242
1466.0,13243.176486648435,18175.091213710257,17848.79544805242,5142.53657249439
1467.0,13243.176486648435,13913.957685401298,21259.47300009203,1298.2138460672697
1468.0,13243.176486648435,14171.480452063215,21663.377264205687,1547.2294649473477
1469.0,13243.176486648435,17423.7909221138,17873.919991170733,4098.492248173582
1470.0,13243.176486648435,14042.012426334431,20724.686102283842,1420.9442371010905
1471.0,13243.176486648435,18011.779747907076,17877.65637108129,4864.478360930562
1472.0,13243.176486648435,13971.795810524522,20002.96572771576,1316.5212269154115
1473.0,13243.176486648435,18379.753409117166,17866.59588525773,5392.993053829878
1474.0,13243.176486648435,13982.547568349768,20522.72389417707,1341.9830161966995
1475.0,13243.197553525706,14191.988600146175,21218.669561593328,1528.8776176650324
1476.0,13238.294373876035,17245.919033431794,17875.43435079832,3905.3589323279753
1477.0,13238.294373876035,14240.101210096618,21901.696685066367,1596.9494483386181
1478.0,13238.294373876035,14139.001896867556,21639.86671105861,1522.2153741253314
1479.0,13238.294373876035,15523.846101614972,17848.78493089285,2164.478734918235
1480.0,13238.294373876035,14162.884735370755,21530.779217445677,1527.8059442204099
1481.0,13238.294373876035,17399.85884440913,17838.403294876727,4136.929469944368
1482.0,13238.294373876035,14011.75545470456,21185.605341665003,1390.0995985125264
1483.0,13238.294373876035,14097.980846225439,20811.924423605604,1506.7405693151638
1484.0,13238.294373876035,18128.000338773618,17851.42304582263,5018.026970340579
1485.0,13238.294373876035,13983.8009444774,21596.064265367684,1378.0071497317713
1486.0,13238.294373876035,14159.93535423624,21975.25235847875,1558.87820175849
1487.0,13238.294373876035,17953.762409685907,17828.73594710943,4823.690955501888
1488.0,13238.294373876035,13923.3182080832,21145.498863122055,1308.0949008069028
1489.0,13238.280373876032,14141.427065635082,21305.387143138512,1477.574934572922
1490.0,13238.280373876032,17076.262980574596,17780.97064239504,3763.2444152603052
1491.0,13238.294373876035,14042.080618161272,21661.733248106342,1436.972428166145
1492.0,13238.294373876035,14185.481995552758,25986.76005382013,1595.317020246565
1493.0,13238.294373876035,17503.72553036692,17816.91416180919,4327.761403825964
1494.0,13238.294373876035,13975.70225514363,21354.06421311087,1355.988003613475
1495.0,13238.273306998764,14138.857203118218,21257.13810595977,1515.3494582609635
1496.0,13238.273306998764,17498.27501885993,17863.66916667793,4213.562926101348
1497.0,13238.273306998764,14122.146200105766,21486.908498481964,1504.799180193591
1498.0,13238.273306998764,17731.6073172486,17820.95833175371,4566.043541257558
1499.0,13233.408363586494,14034.556296874169,20843.343034605503,1388.0642677536753
